image_id,bbox,width,height,size
259690,"[167.27, 104.38, 20.28, 41.27]",20.28,41.27,836.9556000000001
259830,"[0, 349.39, 35.5, 106.42]",35.5,106.42,3777.91
259854,"[297.01, 396.26, 43.99, 69.9]",43.99,69.9,3074.9010000000003
260106,"[99.06, 394.27, 39.32, 94.49]",39.32,94.49,3715.3468
260106,"[168.31, 90.39, 160.52, 205.71]",160.52,205.71,33020.569200000005
260106,"[0, 331.77, 21.4, 47.35]",21.4,47.35,1013.29
260106,"[72.02, 408.44, 22.95, 79.67]",22.95,79.67,1828.4265
260261,"[396.19, 222.47, 5.37, 8.67]",5.37,8.67,46.557900000000004
260261,"[174.41, 154.95, 168.65, 469.91]",168.65,469.91,79250.3215
260470,"[278.33, 53.39, 61.24, 81.06]",61.24,81.06,4964.1144
260470,"[176.7, 56.43, 23.32, 59.81]",23.32,59.81,1394.7692000000002
260470,"[255.3, 53.89, 14.75, 45.49]",14.75,45.49,670.9775000000001
260470,"[267.09, 55, 10.6, 41.48]",10.6,41.48,439.68799999999993
260470,"[12, 57.21, 166.38, 150.26]",166.38,150.26,25000.2588
260470,"[607.13, 0.08, 32.87, 187.74]",32.87,187.74,6171.0138
260925,"[547.34, 35.72, 13.07, 21.51]",13.07,21.51,281.13570000000004
261036,"[308.14, 5.6, 22.99, 108.58]",22.99,108.58,2496.2542
261036,"[40.66, 125.78, 107.38, 327.3]",107.38,327.3,35145.474
261036,"[43.96, 0.77, 34.11, 111.07]",34.11,111.07,3788.5977
261061,"[260.16, 41.7, 111.51, 292.3]",111.51,292.3,32594.373000000003
261097,"[121.49, 163.74, 13.2, 16.4]",13.2,16.4,216.47999999999996
261097,"[66.85, 222.2, 35.81, 54.08]",35.81,54.08,1936.6048
261097,"[188.43, 181.94, 26.1, 34.68]",26.1,34.68,905.148
261097,"[128.91, 188, 68.42, 234.89]",68.42,234.89,16071.173799999999
261097,"[227.1, 96.67, 19.6, 30.28]",19.6,30.28,593.488
261097,"[25.29, 104.95, 19.42, 16.92]",19.42,16.92,328.5864000000001
261097,"[123.6, 43.01, 16.16, 27.35]",16.16,27.35,441.976
261097,"[0, 0, 332, 499]",332.0,499.0,165668.0
261097,"[228.23, 164.73, 25.17, 22.91]",25.17,22.91,576.6447000000001
261097,"[277.98, 448.32, 55.02, 51.68]",55.02,51.68,2843.4336000000003
261097,"[0.52, 130.64, 25.7, 35.66]",25.7,35.66,916.4619999999999
261097,"[274.44, 183.05, 22.41, 30.06]",22.41,30.06,673.6446
261097,"[246.13, 184.4, 26.27, 31.18]",26.27,31.18,819.0986
261097,"[44.51, 194.56, 26.68, 21.81]",26.68,21.81,581.8908
261116,"[0, 221.47, 176.47, 149.12]",176.47,149.12,26315.2064
261116,"[339.86, 206.32, 160.14, 168.68]",160.14,168.68,27012.4152
261318,"[91.6, 179.08, 212.52, 398.24]",212.52,398.24,84633.9648
261535,"[197.03, 115.06, 133.76, 432.9]",133.76,432.9,57904.70399999999
261732,"[145.67, 43.37, 166.34, 312.02]",166.34,312.02,51901.4068
261888,"[361.58, 143.49, 97.18, 250.13]",97.18,250.13,24307.633400000002
261982,"[84.85, 0, 298.6, 398.22]",298.6,398.22,118908.49200000001
262048,"[569.08, 264.93, 14.21, 12.11]",14.21,12.11,172.0831
262048,"[548.38, 303.92, 38.83, 66.47]",38.83,66.47,2581.0301
262048,"[518.51, 261.99, 8.15, 13.11]",8.15,13.11,106.8465
262048,"[37.21, 183.63, 75.32, 216.38]",75.32,216.38,16297.741599999998
262048,"[551.11, 253.49, 5.29, 11.23]",5.29,11.23,59.4067
262048,"[279.15, 358.17, 247.13, 202.89]",247.13,202.89,50140.2057
262048,"[121.21, 314.22, 31.6, 67.14]",31.6,67.14,2121.6240000000003
262048,"[23.46, 384.14, 289.86, 142.35]",289.86,142.35,41261.571
262048,"[537.04, 258.23, 11.98, 9.94]",11.98,9.94,119.0812
262048,"[540.05, 263.14, 13.26, 38.76]",13.26,38.76,513.9576
262487,"[233.51, 277.84, 100.54, 198.92]",100.54,198.92,19999.4168
262487,"[129.93, 108.56, 115.98, 260.94]",115.98,260.94,30263.821200000002
262487,"[198.23, 274.29, 230.65, 189.5]",230.65,189.5,43708.175
262587,"[327.85, 154.88, 86.13, 79.37]",86.13,79.37,6836.1381
262631,"[0.11, 533.97, 30.92, 20.32]",30.92,20.32,628.2944
262631,"[63.76, 491.3, 31.57, 56.81]",31.57,56.81,1793.4917
262631,"[102.17, 507.37, 22.22, 42.94]",22.22,42.94,954.1267999999999
262895,"[0, 6.12, 334, 493.88]",334.0,493.88,164955.92
263068,"[194.9, 43.46, 85.62, 169.66]",85.62,169.66,14526.289200000001
263403,"[334.9, 61.02, 79.58, 122.72]",79.58,122.72,9766.0576
263425,"[183.7, 100.99, 100.03, 116.38]",100.03,116.38,11641.491399999999
263425,"[389.3, 38.34, 94.11, 147.31]",94.11,147.31,13863.3441
263679,"[347.88, 261.22, 8.49, 12.71]",8.49,12.71,107.90790000000001
263679,"[124.56, 222.48, 61.53, 111.98]",61.53,111.98,6890.129400000001
263679,"[308.38, 254.55, 45.79, 20.41]",45.79,20.41,934.5739
263679,"[465.51, 171.2, 57.71, 144.27]",57.71,144.27,8325.8217
263966,"[96.04, 330.67, 96.07, 92.61]",96.07,92.61,8897.0427
263969,"[224.81, 57.57, 413.98, 542.83]",413.98,542.83,224720.76340000003
263969,"[220.2, 145.14, 237.98, 454.08]",237.98,454.08,108061.95839999999
264535,"[574.47, 238.81, 19.28, 54.98]",19.28,54.98,1060.0144
264535,"[503.85, 238.8, 14.42, 55.09]",14.42,55.09,794.3978000000001
264535,"[373.59, 159.46, 217.27, 329.72]",217.27,329.72,71638.26440000001
264968,"[60.67, 0, 46.07, 121.35]",46.07,121.35,5590.5945
264968,"[160.15, 0.91, 40, 92.91]",40.0,92.91,3716.3999999999996
264968,"[0, 0, 62.3, 178.86]",62.3,178.86,11142.978000000001
264968,"[113.48, 21.35, 155.06, 465.17]",155.06,465.17,72129.2602
264968,"[193.69, 0.56, 54.06, 99.1]",54.06,99.1,5357.346
264968,"[244.5, 0, 55.6, 92.62]",55.6,92.62,5149.6720000000005
264968,"[140.35, 0, 21.44, 21.83]",21.44,21.83,468.0352
265777,"[223.91, 10.14, 298.63, 364.12]",298.63,364.12,108737.1556
265816,"[375.8, 220.76, 69.05, 103.15]",69.05,103.15,7122.5075
266400,"[0, 0.99, 15.09, 138.51]",15.09,138.51,2090.1159
266400,"[36.32, 0.59, 38.56, 53.86]",38.56,53.86,2076.8416
266409,"[326.83, 151.08, 125.13, 300.95]",125.13,300.95,37657.873499999994
266768,"[321.53, 230.35, 27.36, 28.22]",27.36,28.22,772.0992
266768,"[268.53, 240.66, 45.07, 54.51]",45.07,54.51,2456.7657
266768,"[213.66, 252.25, 50.22, 53.35]",50.22,53.35,2679.237
266768,"[171.17, 236.7, 24.51, 31.17]",24.51,31.17,763.9767
266768,"[105.94, 255.61, 31.87, 36.88]",31.87,36.88,1175.3656
266768,"[423.03, 242.06, 62.86, 105.36]",62.86,105.36,6622.9295999999995
266768,"[239.35, 249.96, 38.65, 41.84]",38.65,41.84,1617.116
266768,"[309.1, 247.04, 30.72, 74.69]",30.72,74.69,2294.4768
266768,"[153.44, 253.74, 62.14, 124.71]",62.14,124.71,7749.479399999999
266768,"[343.93, 275.59, 161.5, 302.09]",161.5,302.09,48787.534999999996
266768,"[61.52, 286.8, 200.09, 282.38]",200.09,282.38,56501.4142
266768,"[126.53, 257.18, 63.26, 171.91]",63.26,171.91,10875.0266
266768,"[315.2, 251.71, 104.72, 150.55]",104.72,150.55,15765.596000000001
266892,"[472.4, 142.94, 17.63, 48.07]",17.63,48.07,847.4740999999999
266892,"[408.68, 145.02, 22.24, 46.04]",22.24,46.04,1023.9295999999999
266892,"[31.67, 160.91, 33.58, 29.75]",33.58,29.75,999.005
266892,"[428.57, 145.64, 23.97, 25.62]",23.97,25.62,614.1114
266892,"[387.24, 146.72, 26.18, 37.63]",26.18,37.63,985.1534
266892,"[109.13, 161.81, 32.89, 29]",32.89,29.0,953.8100000000001
266892,"[360.33, 140.49, 24.98, 48.32]",24.98,48.32,1207.0336
266892,"[458.26, 151.47, 15.45, 30.54]",15.45,30.54,471.84299999999996
266892,"[373.13, 135.42, 17.56, 39.26]",17.56,39.26,689.4055999999999
266892,"[189.18, 138.55, 24.8, 40.78]",24.8,40.78,1011.344
266892,"[341.17, 139.23, 28.66, 44.12]",28.66,44.12,1264.4792
266892,"[338.89, 170.22, 32.94, 20.55]",32.94,20.55,676.917
266892,"[405.76, 173.47, 20.83, 17.82]",20.83,17.82,371.19059999999996
266892,"[0, 86, 639, 303]",639.0,303.0,193617.0
266981,"[116.59, 402.78, 7.18, 8.46]",7.18,8.46,60.7428
266981,"[87.17, 405.6, 8.88, 26.57]",8.88,26.57,235.94160000000002
266981,"[339.61, 378.91, 73.08, 204.87]",73.08,204.87,14971.8996
266981,"[40.09, 408.12, 9.31, 22.12]",9.31,22.12,205.93720000000002
266981,"[64, 394, 343, 43]",343.0,43.0,14749.0
266981,"[50.91, 401.95, 16.48, 35.25]",16.48,35.25,580.92
266981,"[136.24, 401.78, 8.38, 9.8]",8.38,9.8,82.12400000000001
266981,"[106.68, 403.83, 8.99, 9.53]",8.99,9.53,85.6747
266981,"[72.78, 409.39, 9.78, 22.64]",9.78,22.64,221.4192
266981,"[219.51, 406.28, 10.78, 12.79]",10.78,12.79,137.87619999999998
266981,"[184.42, 415.02, 102.53, 157.14]",102.53,157.14,16111.564199999999
266981,"[159.58, 408.69, 41.97, 101.88]",41.97,101.88,4275.9036
266981,"[97.8, 399.68, 8.78, 14.71]",8.78,14.71,129.1538
266981,"[95.39, 414.17, 27.12, 28.2]",27.12,28.2,764.784
267169,"[234.87, 1.94, 124.22, 167.9]",124.22,167.9,20856.538
267169,"[483.78, 153.89, 154.85, 129.84]",154.85,129.84,20105.724
267191,"[524.91, 55.11, 114.77, 191.11]",114.77,191.11,21933.6947
267191,"[25.12, 232.32, 113.78, 122.48]",113.78,122.48,13935.7744
267537,"[165.98, 0, 82.49, 68.09]",82.49,68.09,5616.7441
267537,"[279.7, 85.71, 236.02, 286.92]",236.02,286.92,67718.85840000001
267537,"[341.15, 83.44, 134.13, 224.96]",134.13,224.96,30173.8848
267537,"[190.45, 105.91, 95.17, 129.65]",95.17,129.65,12338.790500000001
267537,"[68.65, 0, 109.84, 160.54]",109.84,160.54,17633.7136
267537,"[498.75, 0.28, 137.13, 234.44]",137.13,234.44,32148.7572
267537,"[387.92, 0, 36.5, 53.71]",36.5,53.71,1960.415
267537,"[107.46, 103.27, 191.35, 282.08]",191.35,282.08,53976.007999999994
267537,"[0, 0, 79.97, 233.1]",79.97,233.1,18641.006999999998
267537,"[48.75, 0.12, 36.66, 61.32]",36.66,61.32,2247.9912
268000,"[619.5, 147.33, 20.07, 54.89]",20.07,54.89,1101.6423
268000,"[601.31, 176.02, 37.22, 80.92]",37.22,80.92,3011.8424
268378,"[0, 57.36, 113.81, 301.64]",113.81,301.64,34329.6484
268378,"[390.46, 143.6, 230.73, 215.4]",230.73,215.4,49699.242
268378,"[76, 47.34, 74.44, 176.56]",74.44,176.56,13143.1264
268378,"[363.29, 128.8, 150.09, 168.72]",150.09,168.72,25323.1848
268378,"[347.58, 117.11, 112.1, 129.16]",112.1,129.16,14478.836
268378,"[92.42, 118.51, 83.87, 197.09]",83.87,197.09,16529.9383
268378,"[114.77, 142.94, 169.72, 216.06]",169.72,216.06,36669.7032
268378,"[230.45, 55.08, 77.01, 142.62]",77.01,142.62,10983.166200000001
268378,"[210.31, 124.32, 92.23, 101.47]",92.23,101.47,9358.5781
268729,"[355.37, 199.34, 6.96, 12.43]",6.96,12.43,86.5128
268729,"[12.61, 228.03, 13.15, 11.72]",13.15,11.72,154.11800000000002
268729,"[376.4, 205.69, 4.89, 6.45]",4.89,6.45,31.540499999999998
268729,"[382.01, 205.9, 7.01, 6.59]",7.01,6.59,46.195899999999995
268729,"[0.99, 225.17, 8.6, 16.76]",8.6,16.76,144.136
269121,"[148.13, 30.2, 209.98, 565.22]",209.98,565.22,118684.8956
269316,"[32.65, 136.25, 189.05, 270.62]",189.05,270.62,51160.711
269316,"[204.86, 139.46, 178.9, 269.3]",178.9,269.3,48177.770000000004
269316,"[498.37, 180.26, 94.47, 210.15]",94.47,210.15,19852.8705
269316,"[395.86, 147.12, 215.14, 250.56]",215.14,250.56,53905.4784
269632,"[38.75, 223.5, 23.45, 79.76]",23.45,79.76,1870.372
270122,"[304.47, 179.92, 35.63, 48.17]",35.63,48.17,1716.2971000000002
270297,"[181.48, 214.61, 15.51, 34.47]",15.51,34.47,534.6297
270474,"[190.03, 11.82, 137.67, 358.96]",137.67,358.96,49418.023199999996
270677,"[184.09, 90.61, 268.94, 547.95]",268.94,547.95,147365.673
270883,"[65.35, 96.26, 481.32, 219.02]",481.32,219.02,105418.70640000001
270908,"[31.58, 30.03, 335.28, 176.71]",335.28,176.71,59247.328799999996
271116,"[444.99, 177.95, 25.36, 49.78]",25.36,49.78,1262.4208
271116,"[284.61, 168.74, 18.38, 19.67]",18.38,19.67,361.5346
271116,"[33.46, 80.03, 64.99, 20.17]",64.99,20.17,1310.8483
271116,"[236.48, 164.59, 25.78, 33.13]",25.78,33.13,854.0914000000001
271116,"[363.96, 186.87, 16.59, 14.56]",16.59,14.56,241.5504
271116,"[347.17, 186.1, 14.25, 14.85]",14.25,14.85,211.61249999999998
271116,"[349.58, 177.07, 22.59, 29.29]",22.59,29.29,661.6611
271116,"[376.36, 167.5, 35.29, 45.12]",35.29,45.12,1592.2848
271116,"[335.19, 44.88, 304.81, 377.21]",304.81,377.21,114977.3801
271116,"[0, 0, 338.63, 424]",338.63,424.0,143579.12
271116,"[253.61, 173.88, 19.53, 23.29]",19.53,23.29,454.8537
271116,"[272.65, 153.48, 76.71, 67.17]",76.71,67.17,5152.610699999999
271116,"[381.18, 153.66, 74.45, 70.24]",74.45,70.24,5229.3679999999995
271402,"[129.64, 95.58, 282.35, 469.94]",282.35,469.94,132687.559
271402,"[24.45, 63.04, 166.83, 512]",166.83,512.0,85416.96
271471,"[329.68, 1.45, 295.93, 178.33]",295.93,178.33,52773.1969
271471,"[102.18, 1.45, 387.51, 243.88]",387.51,243.88,94505.93879999999
271997,"[1.15, 3.87, 484.45, 626.8]",484.45,626.8,303653.25999999995
272136,"[89.78, 248.55, 19.57, 25.1]",19.57,25.1,491.20700000000005
272148,"[285.57, 183.33, 2.85, 4.93]",2.85,4.93,14.0505
272148,"[145.44, 224.91, 19.28, 12.93]",19.28,12.93,249.2904
272148,"[278.67, 262.33, 17.61, 17.42]",17.61,17.42,306.7662
272148,"[553.64, 159.68, 1.26, 7.57]",1.26,7.57,9.5382
272148,"[120.37, 176.71, 6.33, 4.16]",6.33,4.16,26.332800000000002
272148,"[111.82, 208.34, 8.77, 4.96]",8.77,4.96,43.499199999999995
272148,"[258.53, 324.54, 48.73, 16.25]",48.73,16.25,791.8625
272148,"[140, 141, 483, 49]",483.0,49.0,23667.0
272148,"[247.92, 169.61, 5.65, 2.11]",5.65,2.11,11.9215
272148,"[537.75, 154.3, 5.12, 8.6]",5.12,8.6,44.032
272148,"[125.1, 184.3, 16.46, 6.21]",16.46,6.21,102.2166
272148,"[146.44, 214.07, 6.09, 10.35]",6.09,10.35,63.031499999999994
272148,"[199.36, 250.43, 12.94, 13.84]",12.94,13.84,179.0896
272566,"[206.74, 90.27, 173.65, 218.46]",173.65,218.46,37935.579000000005
272566,"[339.34, 125.74, 57.54, 138.81]",57.54,138.81,7987.1274
273132,"[122.88, 188.26, 381.52, 435.81]",381.52,435.81,166270.23119999998
273198,"[0, 0, 102.72, 205.89]",102.72,205.89,21149.0208
273232,"[435.98, 224.78, 4.29, 5.7]",4.29,5.7,24.453
273232,"[178.04, 174.69, 142.62, 204.84]",142.62,204.84,29214.2808
273232,"[19.84, 224.5, 8.94, 9.5]",8.94,9.5,84.92999999999999
273420,"[169.89, 107.72, 100.67, 198.65]",100.67,198.65,19998.0955
273493,"[68.84, 118.98, 53.14, 124.97]",53.14,124.97,6640.9058
273493,"[365.99, 157.67, 24.26, 46.35]",24.26,46.35,1124.451
273711,"[527.38, 43.64, 110.96, 430.13]",110.96,430.13,47727.224799999996
273711,"[549.22, 0, 90.78, 70.24]",90.78,70.24,6376.387199999999
273715,"[164.43, 174.89, 37.35, 97.62]",37.35,97.62,3646.1070000000004
273715,"[438.23, 153.88, 61.77, 147.2]",61.77,147.2,9092.544
273715,"[59.51, 179.38, 19.28, 34.36]",19.28,34.36,662.4608000000001
273715,"[257.07, 159.56, 57.96, 117.61]",57.96,117.61,6816.6756000000005
273760,"[126.56, 34.52, 176.9, 510.56]",176.9,510.56,90318.064
274066,"[373.76, 185.08, 28.97, 25.23]",28.97,25.23,730.9131
274066,"[406.2, 109.67, 116.01, 117.34]",116.01,117.34,13612.6134
274066,"[171.66, 87.71, 156.78, 193.49]",156.78,193.49,30335.362200000003
274066,"[415.3, 45.82, 89.69, 87.74]",89.69,87.74,7869.400599999999
274066,"[262.45, 154.41, 183.97, 165.43]",183.97,165.43,30434.1571
274219,"[2.88, 5.75, 461.12, 624.18]",461.12,624.18,287821.88159999996
274272,"[435.45, 293.1, 50.44, 127.77]",50.44,127.77,6444.7188
274272,"[251.44, 349.69, 87.77, 57.74]",87.77,57.74,5067.8398
274272,"[404.02, 349.54, 41.99, 94.17]",41.99,94.17,3954.1983000000005
274272,"[151.58, 421.56, 22.45, 15.42]",22.45,15.42,346.179
274411,"[148.47, 141.98, 116.76, 396.4]",116.76,396.4,46283.664
274460,"[340.11, 271.77, 50.35, 106.47]",50.35,106.47,5360.7645
274460,"[309.88, 188.21, 49.86, 131.17]",49.86,131.17,6540.136199999999
274460,"[438.43, 184.62, 57.29, 147.87]",57.29,147.87,8471.4723
274460,"[204.97, 179.81, 66.64, 150.11]",66.64,150.11,10003.3304
274460,"[353.63, 190.29, 36.37, 90.72]",36.37,90.72,3299.4864
274460,"[131.3, 290.71, 87.54, 117.3]",87.54,117.3,10268.442000000001
274460,"[154.17, 174.47, 52.1, 140.35]",52.1,140.35,7312.235
274460,"[33.36, 290.05, 102.41, 119.96]",102.41,119.96,12285.103599999999
274460,"[450.24, 280.96, 55.26, 95.17]",55.26,95.17,5259.0942
274460,"[260.33, 169.63, 56.88, 156.9]",56.88,156.9,8924.472000000002
274460,"[511.12, 212.3, 44.14, 105.84]",44.14,105.84,4671.7776
274460,"[323.7, 249.83, 71.95, 102.38]",71.95,102.38,7366.241
274460,"[7.53, 197.21, 37.16, 94.35]",37.16,94.35,3506.0459999999994
274708,"[355.88, 235.11, 18.31, 21.83]",18.31,21.83,399.7072999999999
274708,"[96.77, 165.31, 40.33, 102]",40.33,102.0,4113.66
274708,"[298.4, 210.98, 30.44, 54.93]",30.44,54.93,1672.0692000000001
274708,"[254.35, 193.04, 21.63, 26.25]",21.63,26.25,567.7875
274708,"[240.41, 190.59, 21.33, 26.27]",21.33,26.27,560.3390999999999
274708,"[338.04, 199.23, 13.87, 28.32]",13.87,28.32,392.79839999999996
275058,"[205.6, 148.94, 71.02, 134.21]",71.02,134.21,9531.5942
275198,"[452.32, 175.87, 49.65, 75.55]",49.65,75.55,3751.0575
275198,"[203.93, 181.14, 92.95, 104.05]",92.95,104.05,9671.4475
275198,"[486.56, 257.95, 153.44, 205.17]",153.44,205.17,31481.284799999998
275198,"[298.99, 114.87, 124.46, 135.78]",124.46,135.78,16899.178799999998
275198,"[0, 44.32, 184.77, 435.68]",184.77,435.68,80500.59360000001
275392,"[139.25, 91.49, 200.09, 373.94]",200.09,373.94,74821.6546
275749,"[166.85, 95.22, 60.68, 143.26]",60.68,143.26,8693.0168
275749,"[158.47, 72.94, 46.22, 50.61]",46.22,50.61,2339.1942
275749,"[269.8, 192.77, 58.93, 146.23]",58.93,146.23,8617.3339
275749,"[60.67, 96.91, 92.7, 142.42]",92.7,142.42,13202.333999999999
275749,"[311.98, 125.39, 87.9, 226.69]",87.9,226.69,19926.051
275749,"[124.72, 93.54, 96.91, 202.25]",96.91,202.25,19600.0475
276018,"[147.55, 22.12, 121.36, 256.7]",121.36,256.7,31153.111999999997
276018,"[23.31, 251.96, 180.36, 388.04]",180.36,388.04,69986.8944
276018,"[109, 190.23, 110.19, 83.14]",110.19,83.14,9161.1966
276018,"[153.96, 125.1, 262.04, 426.91]",262.04,426.91,111867.49640000002
276018,"[120.78, 34.73, 163.38, 171.11]",163.38,171.11,27955.951800000003
276018,"[0, 0, 130.88, 640]",130.88,640.0,83763.2
276018,"[256, 17.26, 122.25, 240.18]",122.25,240.18,29362.005
276018,"[66.16, 115.06, 70.47, 165.39]",70.47,165.39,11655.0333
276018,"[377, 17.31, 39, 147.35]",39.0,147.35,5746.65
276018,"[142.56, 254.04, 116.24, 381.07]",116.24,381.07,44295.576799999995
276024,"[483.65, 203.31, 70, 80.54]",70.0,80.54,5637.8
276024,"[235.54, 205.4, 47.97, 115.31]",47.97,115.31,5531.4207
276055,"[78.37, 23.6, 347.19, 346.34]",347.19,346.34,120245.78459999998
276285,"[79.28, 2.16, 311.35, 138.38]",311.35,138.38,43084.613000000005
276434,"[351.2, 0.96, 288.8, 360.79]",288.8,360.79,104196.15200000002
276434,"[364.89, 1.11, 275.11, 237.34]",275.11,237.34,65294.6074
276707,"[466.3, 389.98, 19.66, 56.53]",19.66,56.53,1111.3798
276707,"[400.16, 402.02, 10.22, 57.31]",10.22,57.31,585.7082
276707,"[620.67, 410.84, 18.92, 67.45]",18.92,67.45,1276.1540000000002
276804,"[151.42, 379.55, 36.37, 80.49]",36.37,80.49,2927.4212999999995
276804,"[281.48, 520.09, 24.28, 79.07]",24.28,79.07,1919.8196
276804,"[296.9, 367.96, 18.75, 47.67]",18.75,47.67,893.8125
276804,"[283.03, 473.36, 56.42, 138.07]",56.42,138.07,7789.9094
276804,"[219.8, 474.31, 46.01, 111.34]",46.01,111.34,5122.7534
277005,"[608.14, 278.9, 15.67, 48.31]",15.67,48.31,757.0177
277005,"[185.66, 258.1, 46.01, 128.23]",46.01,128.23,5899.862299999999
277005,"[146.89, 270.59, 27.46, 61.17]",27.46,61.17,1679.7282
277005,"[224.11, 272.16, 23.53, 85.55]",23.53,85.55,2012.9915
277005,"[89.06, 262.77, 11.11, 56.6]",11.11,56.6,628.826
277005,"[96.54, 259.39, 35.66, 95.86]",35.66,95.86,3418.3675999999996
277005,"[625.1, 274.07, 14.9, 51.84]",14.9,51.84,772.416
277005,"[107, 252, 300, 78]",300.0,78.0,23400.0
277005,"[595.89, 276.47, 11.69, 48.35]",11.69,48.35,565.2115
277005,"[43.37, 273.25, 58.34, 86.48]",58.34,86.48,5045.243200000001
277005,"[175.88, 272.91, 21.54, 80.56]",21.54,80.56,1735.2624
277005,"[82.73, 270.58, 8.48, 14.14]",8.48,14.14,119.90720000000002
277005,"[132.47, 266.95, 24.65, 66.4]",24.65,66.4,1636.76
277005,"[284.29, 271.62, 12.38, 51.66]",12.38,51.66,639.5508
277020,"[445.92, 1.82, 194.08, 355.2]",194.08,355.2,68937.216
277020,"[0, 8.9, 248.36, 351.1]",248.36,351.1,87199.19600000001
277020,"[187.18, 79.61, 157.18, 275.84]",157.18,275.84,43356.5312
277020,"[346.88, 129.12, 119.01, 146.18]",119.01,146.18,17396.881800000003
278705,"[360.62, 117.73, 150.51, 217.81]",150.51,217.81,32782.583099999996
278705,"[93.95, 115.2, 101.89, 174.19]",101.89,174.19,17748.2191
278749,"[242.42, 108.27, 12.27, 32.61]",12.27,32.61,400.12469999999996
278749,"[204.86, 105.38, 17.4, 40.54]",17.4,40.54,705.396
278749,"[232.11, 107.49, 10.36, 36.49]",10.36,36.49,378.0364
278749,"[327.03, 122.09, 62.33, 184.65]",62.33,184.65,11509.2345
278749,"[42.09, 97.53, 43.6, 118.77]",43.6,118.77,5178.372
278749,"[468.27, 138.45, 31.73, 30.29]",31.73,30.29,961.1016999999999
278749,"[114.38, 98.38, 31.66, 91.82]",31.66,91.82,2907.0211999999997
278749,"[228.26, 108.84, 5.2, 22.51]",5.2,22.51,117.052
278749,"[221.55, 109.47, 8.93, 24.39]",8.93,24.39,217.8027
278749,"[238.26, 114.56, 5.22, 15.56]",5.22,15.56,81.2232
278749,"[256.94, 107.94, 6.81, 17.03]",6.81,17.03,115.9743
278749,"[458.87, 94.72, 21.38, 74.01]",21.38,74.01,1582.3338
278848,"[297.71, 428.58, 63.28, 188.41]",63.28,188.41,11922.5848
278848,"[83, 381.67, 107.29, 258.06]",107.29,258.06,27687.257400000002
278848,"[357.23, 393.36, 81.95, 212.11]",81.95,212.11,17382.414500000003
278848,"[168.99, 360.6, 69.36, 272.79]",69.36,272.79,18920.7144
278973,"[81.37, 101.47, 195.29, 192.42]",195.29,192.42,37577.701799999995
279278,"[157.49, 1.45, 132.37, 288.9]",132.37,288.9,38241.693
279278,"[564.58, 17.19, 75.42, 405.76]",75.42,405.76,30602.4192
279278,"[344.69, 0, 136.17, 321.43]",136.17,321.43,43769.1231
279278,"[288.1, 0.45, 61.75, 182.44]",61.75,182.44,11265.67
279278,"[140.12, 12.57, 45.11, 190.99]",45.11,190.99,8615.5589
279278,"[235.75, 1.45, 78.67, 244.48]",78.67,244.48,19233.2416
279278,"[90.02, 0, 46.08, 80.5]",46.08,80.5,3709.44
279541,"[110.38, 0, 145.82, 124.61]",145.82,124.61,18170.6302
279730,"[0, 0.95, 97.35, 141.68]",97.35,141.68,13792.548
279730,"[196.34, 206.72, 175.58, 121.96]",175.58,121.96,21413.7368
279730,"[410.84, 101.2, 89.16, 142.71]",89.16,142.71,12724.0236
279774,"[257.83, 85.65, 32.39, 37.7]",32.39,37.7,1221.103
279774,"[190.8, 63.91, 9.9, 34.8]",9.9,34.8,344.52
279774,"[265.14, 81.27, 41.99, 43.68]",41.99,43.68,1834.1232
279774,"[44.94, 153.93, 211.24, 338.2]",211.24,338.2,71441.368
279774,"[192.77, 63.52, 38.87, 93.82]",38.87,93.82,3646.7833999999993
279774,"[82.35, 79.76, 30.54, 76.59]",30.54,76.59,2339.0586
279927,"[158.59, 216.16, 42.57, 131.85]",42.57,131.85,5612.8544999999995
279927,"[122.48, 216.23, 41.07, 144.83]",41.07,144.83,5948.168100000001
279927,"[55.97, 218.47, 33.66, 114.64]",33.66,114.64,3858.7823999999996
279927,"[433.54, 284.32, 12.15, 26.71]",12.15,26.71,324.5265
279927,"[399.95, 248.03, 5.67, 7.32]",5.67,7.32,41.504400000000004
279927,"[438.33, 324.75, 16.64, 17.78]",16.64,17.78,295.85920000000004
