image_id_x,bbox_id,center_x,scale_x,score_y
311002,1,"[145.35000610351562, 285.2049865722656]","[1.3731250762939453, 1.8308334350585938]",0.6507677023227398
311002,0,"[307.9949951171875, 221.15499877929688]","[0.6879843473434448, 0.917312502861023]",0.8639803528785706
311180,0,"[223.6649932861328, 370.8550109863281]","[2.7843122482299805, 3.712416648864746]",0.47667790452639264
311190,0,"[11.645000457763672, 102.0199966430664]","[0.5284687280654907, 0.7046250104904175]",0.5526363179087639
311303,0,"[122.27999877929688, 33.43000030517578]","[1.5285000801086426, 2.0379998683929443]",0.44464917480945587
311392,0,"[524.375, 202.6750030517578]","[0.6759843826293945, 0.901312530040741]",0.6684485038121541
311394,0,"[240.93499755859375, 314.6449890136719]","[2.9758124351501465, 3.967750072479248]",0.8374970509455755
311928,0,"[165.3350067138672, 210.15499877929688]","[1.680234432220459, 2.2403125762939453]",0.7502175649007161
312192,0,"[468.4849853515625, 117.33499908447266]","[2.1314375400543213, 2.841916561126709]",0.3575415147675408
312421,2,"[217.35000610351562, 129.80499267578125]","[0.3942500054836273, 0.5256666541099548]",0.3635807931423187
312421,1,"[455.5, 197.10000610351562]","[0.5062500238418579, 0.675000011920929]",0.38878773152828217
312421,0,"[540.8599853515625, 190.6649932861328]","[0.6542343497276306, 0.8723124861717224]",0.5068367123603821
312421,3,"[614.1400146484375, 197.9250030517578]","[0.5722968578338623, 0.7630625367164612]",0.6211045962922713
312489,1,"[250.7050018310547, 181.33999633789062]","[0.9143437147140503, 1.2191250324249268]",0.835080038098728
312489,0,"[82.69499969482422, 192.5500030517578]","[0.8684062361717224, 1.1578749418258667]",0.9023647203164942
312552,0,"[254.53500366210938, 170.88999938964844]","[1.7960624694824219, 2.394749879837036]",0.7786335721611977
312720,0,"[423.364990234375, 267.9800109863281]","[0.36890625953674316, 0.4918749928474426]",0.7343472934821073
313034,0,"[163.0850067138672, 291.1050109863281]","[2.0116875171661377, 2.6822500228881836]",0.6939710866321217
313034,1,"[421.1050109863281, 280.7550048828125]","[1.7983592748641968, 2.3978123664855957]",0.752642803467237
313182,1,"[58.82500076293945, 289.4750061035156]","[0.4551093578338623, 0.6068124771118164]",0.6801934557802537
313182,0,"[28.264999389648438, 323.20001220703125]","[0.6754687428474426, 0.9006249904632568]",0.8048370305229636
313454,0,"[74.48500061035156, 229.25]","[1.4380311965942383, 1.917375087738037]",0.8382233423846108
313562,1,"[70.50499725341797, 207.72000122070312]","[0.9650624990463257, 1.2867499589920044]",0.6575324258634022
313562,0,"[436.8900146484375, 259.9949951171875]","[2.481374979019165, 3.308500051498413]",0.7798158483845847
313588,0,"[409.92498779296875, 399.79998779296875]","[1.6470000743865967, 2.196000099182129]",0.9070523135802325
314177,0,"[245.27999877929688, 439.68499755859375]","[1.4879530668258667, 1.9839375019073486]",0.7987182473435122
314251,0,"[100.76499938964844, 403.0899963378906]","[0.6060000061988831, 0.8079999685287476]",0.6730111668507258
314251,2,"[170.36500549316406, 346.6000061035156]","[0.3150937259197235, 0.42012500762939453]",0.7041017832234502
314251,1,"[82.01499938964844, 406.69000244140625]","[0.6071250438690186, 0.809499979019165]",0.7072622109861935
314264,0,"[226.01499938964844, 286.17999267578125]","[2.671687602996826, 3.5622501373291016]",0.7968910217285157
314709,0,"[280.32000732421875, 181.09500122070312]","[0.8549531698226929, 1.1399375200271606]",0.875543615397285
315492,0,"[247.0500030517578, 303.7049865722656]","[1.4587031602859497, 1.9449375867843628]",0.5042195297204531
316404,0,"[140.18499755859375, 233.63999938964844]","[1.9222499132156372, 2.562999963760376]",0.7270393967628479
316404,1,"[449.45001220703125, 219.82000732421875]","[2.0489063262939453, 2.731874942779541]",0.8580193678538005
317433,0,"[76.12999725341797, 259.4649963378906]","[1.1334843635559082, 1.5113126039505005]",0.9001369476318359
317999,1,"[376.2900085449219, 384.67999267578125]","[2.3272500038146973, 3.1029999256134033]",0.5954762345978192
317999,0,"[156.9499969482422, 170.77000427246094]","[1.722249984741211, 2.2963333129882812]",0.6434197480028326
318138,2,"[181.47000122070312, 286.2049865722656]","[1.9978593587875366, 2.6638126373291016]",0.6108176438137889
318138,1,"[91.02999877929688, 300.760009765625]","[2.8128747940063477, 3.750500202178955]",0.6955197926829843
318138,0,"[299.32000732421875, 335.3550109863281]","[2.785828113555908, 3.714437484741211]",0.7974985562838041
319100,0,"[339.0899963378906, 192.8300018310547]","[1.3047187328338623, 1.7396249771118164]",0.8330209956449621
319100,1,"[179.09500122070312, 186.5800018310547]","[1.321218729019165, 1.7616249322891235]",0.8348480701446533
319184,3,"[73.98999786376953, 76.9749984741211]","[0.4981406331062317, 0.6641875505447388]",0.8001680724761066
319184,1,"[46.334999084472656, 83.20500183105469]","[0.4904531240463257, 0.6539375185966492]",0.8578486863304587
319184,0,"[217.50999450683594, 160.27000427246094]","[1.0623750686645508, 1.4165000915527344]",0.8632072070065666
319184,2,"[372.1199951171875, 180.65499877929688]","[1.2572500705718994, 1.6763334274291992]",0.8796454492737266
319369,3,"[273.94500732421875, 310.4649963378906]","[0.4226718842983246, 0.5635625123977661]",0.6381511827309926
319369,4,"[227.63999938964844, 317.7650146484375]","[0.36595311760902405, 0.4879375100135803]",0.7084917496232426
319369,2,"[361.0050048828125, 293.81500244140625]","[0.7511718273162842, 1.001562476158142]",0.781253902351155
319369,1,"[307.1199951171875, 288.6099853515625]","[0.7563749551773071, 1.0084999799728394]",0.807265034493278
319369,0,"[511.364990234375, 265.6700134277344]","[0.5643749833106995, 0.7524999976158142]",0.8233538111050923
319534,5,"[36.85499954223633, 231.98500061035156]","[0.4398125112056732, 0.5864166617393494]",0.30764667524231804
319534,2,"[564.0650024414062, 221.46499633789062]","[0.9243124723434448, 1.2324166297912598]",0.38668673982222873
319534,3,"[235.6750030517578, 221.65499877929688]","[0.6363281607627869, 0.848437488079071]",0.49188344553112984
319534,1,"[148.06500244140625, 186.76499938964844]","[0.8560781478881836, 1.1414375305175781]",0.5831063464283943
319534,4,"[90.2750015258789, 203.60499572753906]","[0.6445780992507935, 0.8594375252723694]",0.6129978795846304
319534,0,"[336.5799865722656, 277.6099853515625]","[1.8054375648498535, 2.407249927520752]",0.8368753801499095
319607,1,"[58.665000915527344, 602.4949951171875]","[0.3392343521118164, 0.45231249928474426]",0.5593037850716535
319607,0,"[221.6750030517578, 478.9649963378906]","[0.35704687237739563, 0.47606247663497925]",0.729532943052404
319721,1,"[147.09500122070312, 304.3500061035156]","[0.45412498712539673, 0.6054999828338623]",0.5620094814470836
319721,2,"[15.555000305175781, 214.15499877929688]","[0.41667187213897705, 0.5555624961853027]",0.6350103066517756
319721,0,"[89.06999969482422, 399.32000732421875]","[2.162343740463257, 2.883124828338623]",0.7877253329052645
320490,0,"[389.80999755859375, 311.9949951171875]","[1.0567030906677246, 1.4089375734329224]",0.816015632947286
320642,3,"[469.82000732421875, 239.7100067138672]","[0.6918749809265137, 0.92249995470047]",0.6422204126914343
320642,2,"[383.6199951171875, 247.64500427246094]","[0.630984365940094, 0.8413124680519104]",0.8147513728875381
320642,0,"[222.6750030517578, 171.0500030517578]","[1.360781192779541, 1.8143750429153442]",0.8267796874046326
320642,1,"[72.55500030517578, 161.1649932861328]","[1.4629219770431519, 1.9505624771118164]",0.8833359281222025
320696,0,"[311.760009765625, 229.5]","[0.9336250424385071, 1.2448333501815796]",0.8813081173335805
320743,1,"[325.7250061035156, 58.84000015258789]","[0.28715625405311584, 0.3828750252723694]",0.6896933772984672
320743,3,"[544.3200073242188, 69.38999938964844]","[0.35081249475479126, 0.4677499830722809]",0.7846690535545349
320743,4,"[124.13999938964844, 60.4900016784668]","[0.4650000035762787, 0.6200000047683716]",0.803692505640142
320743,2,"[482.32501220703125, 129.82000732421875]","[0.7004063129425049, 0.9338749647140503]",0.8498468030901516
320743,0,"[185.22500610351562, 129.49000549316406]","[0.7136250138282776, 0.9514999985694885]",0.8638459934907801
321214,0,"[304.07501220703125, 234.78500366210938]","[3.774062395095825, 5.032083511352539]",0.8394810511515691
321333,1,"[205.22000122070312, 202.125]","[1.8433749675750732, 2.4578332901000977]",0.6925836090858166
321333,0,"[483.4800109863281, 223.4250030517578]","[1.8393750190734863, 2.452500104904175]",0.7082493259356573
321790,0,"[217.76499938964844, 214.91000366210938]","[1.934343695640564, 2.579124927520752]",0.900190009520604
322163,4,"[621.4749755859375, 249.7949981689453]","[0.6443906426429749, 0.8591874837875366]",0.3973836898803711
322163,1,"[336.79998779296875, 189.77000427246094]","[1.2165937423706055, 1.6221250295639038]",0.6920643011728923
322163,2,"[412.3699951171875, 153.06500244140625]","[0.5840156078338623, 0.7786875367164612]",0.6927169561386108
322163,3,"[540.4450073242188, 245.97500610351562]","[0.7555624842643738, 1.0074167251586914]",0.7040111828934063
322163,0,"[514.8350219726562, 190.4949951171875]","[0.2918124794960022, 0.3890833258628845]",0.7298593131395487
322163,5,"[133.7899932861328, 239.5]","[1.6284375190734863, 2.1712498664855957]",0.7855717847744624
322610,5,"[592.9450073242188, 280.1549987792969]","[1.3072031736373901, 1.7429375648498535]",0.3448582941835577
322610,6,"[6.690000057220459, 270.3450012207031]","[0.5707030892372131, 0.7609374523162842]",0.4594055427746339
322610,8,"[225.2949981689453, 210.42999267578125]","[0.40687501430511475, 0.5424999594688416]",0.6146344086703133
322610,3,"[235.6199951171875, 196.90499877929688]","[0.7732968926429749, 1.0310624837875366]",0.6448352407006657
322610,4,"[429.8800048828125, 333.885009765625]","[1.3099218606948853, 1.7465626001358032]",0.6860135793685913
322610,2,"[106.58499908447266, 199.2550048828125]","[0.6799218654632568, 0.9065625071525574]",0.7057627877768349
322610,1,"[59.880001068115234, 184.49000549316406]","[0.507562518119812, 0.6767500042915344]",0.7815157753579757
322610,0,"[172.0850067138672, 288.57501220703125]","[1.6840780973434448, 2.2454376220703125]",0.8194296815816093
322610,7,"[27.309999465942383, 201.9600067138672]","[0.7268437743186951, 0.9691250324249268]",0.8525012906859902
322724,1,"[182.35000610351562, 351.42999267578125]","[0.31415626406669617, 0.41887497901916504]",0.7416277686754863
322724,0,"[297.7699890136719, 289.6000061035156]","[1.0475624799728394, 1.3967500925064087]",0.8735727948300979
322944,0,"[222.13999938964844, 316.05499267578125]","[2.9214844703674316, 3.895312547683716]",0.671435906606562
323263,3,"[207.10000610351562, 121.08499908447266]","[0.46537500619888306, 0.6204999685287476]",0.5593744781282213
323263,4,"[148.625, 158.94500732421875]","[0.6839531064033508, 0.9119374752044678]",0.6480381722961154
323263,1,"[311.79998779296875, 200.3699951171875]","[0.6672500371932983, 0.8896666765213013]",0.6993606055484098
323263,0,"[181.33999633789062, 256.760009765625]","[1.1727187633514404, 1.5636250972747803]",0.8035364711985868
323263,2,"[485.7650146484375, 234.5749969482422]","[1.4110780954360962, 1.8814374208450317]",0.9115875433473026
323355,1,"[437.8900146484375, 571.0]","[0.6359062194824219, 0.8478749990463257]",0.4977348173658053
323355,0,"[272.32501220703125, 331.44500732421875]","[2.796328067779541, 3.7284374237060547]",0.8365766669020933
323496,4,"[360.1000061035156, 29.020000457763672]","[0.2720624804496765, 0.36274999380111694]",0.6202596340860639
323496,3,"[159.9550018310547, 38.939998626708984]","[0.344062477350235, 0.45875000953674316]",0.6530833865205447
323496,0,"[248.81500244140625, 52.72999954223633]","[0.47962501645088196, 0.6395000219345093]",0.8015117794275284
323496,2,"[103.92500305175781, 55.43000030517578]","[0.5177812576293945, 0.6903749704360962]",0.8349953144788742
323496,1,"[209.3350067138672, 55.82500076293945]","[0.5122030973434448, 0.682937502861023]",0.8633964166921728
323496,5,"[355.6499938964844, 194.5800018310547]","[1.2975000143051147, 1.7299998998641968]",0.9100382503341226
323799,10,"[117.81500244140625, 179.8249969482422]","[0.5665624737739563, 0.7554166913032532]",0.6248839808007082
323799,7,"[528.1699829101562, 253.75]","[1.2839999198913574, 1.7120001316070557]",0.7943604904062608
323799,2,"[147.5050048828125, 257.7950134277344]","[0.9893906116485596, 1.3191874027252197]",0.7944139627849355
323799,5,"[358.1499938964844, 228.71499633789062]","[1.0925155878067017, 1.4566874504089355]",0.8205367256613338
323799,9,"[448.1000061035156, 235.8699951171875]","[1.2563437223434448, 1.6751251220703125]",0.8342047211001901
323799,8,"[312.2550048828125, 240.34500122070312]","[1.0284843444824219, 1.3713123798370361]",0.839535117149353
323799,0,"[97.7300033569336, 258.57501220703125]","[1.3459218740463257, 1.7945624589920044]",0.8437547894085154
323799,1,"[543.1300048828125, 298.3500061035156]","[0.8580937385559082, 1.144124984741211]",0.8751912432558396
323799,3,"[195.0399932861328, 226.56500244140625]","[1.2126094102859497, 1.6168124675750732]",0.878279423012453
323799,4,"[259.19000244140625, 228.75]","[1.1004375219345093, 1.4672499895095825]",0.8814391353551079
323799,6,"[409.385009765625, 240.5800018310547]","[1.1025937795639038, 1.4701249599456787]",0.9009033196112689
323895,1,"[145.625, 15.520000457763672]","[0.6521874666213989, 0.8695833683013916]",0.43899962306022644
323895,0,"[385.8699951171875, 104.9749984741211]","[0.9740155935287476, 1.29868745803833]",0.897703230381012
324158,0,"[238.10000610351562, 172.6199951171875]","[0.7131562232971191, 0.9508749842643738]",0.819685557309319
324258,0,"[355.9949951171875, 259.4549865722656]","[2.3195624351501465, 3.092750072479248]",0.7475593853741884
324258,1,"[482.2200012207031, 291.20001220703125]","[1.709625005722046, 2.2795000076293945]",0.7828204403905308
324614,0,"[177.4949951171875, 251.1300048828125]","[2.2186875343322754, 2.958250045776367]",0.7846021598035638
325347,0,"[142.82000732421875, 51.345001220703125]","[0.43485936522483826, 0.5798124670982361]",0.804321858812781
325347,1,"[381.3450012207031, 188.7899932861328]","[1.1185624599456787, 1.4914166927337646]",0.8223652138429529
325483,0,"[210.6300048828125, 290.2149963378906]","[1.7594530582427979, 2.345937490463257]",0.8076135795563459
325483,1,"[431.5, 305.7550048828125]","[1.6241718530654907, 2.165562629699707]",0.865527489606072
325838,0,"[283.7200012207031, 219.90499877929688]","[1.4666718244552612, 1.9555625915527344]",0.8294322064944676
325991,0,"[243.60499572753906, 188.125]","[1.3582031726837158, 1.810937523841858]",0.8319973111152649
326128,0,"[303.6099853515625, 388.4849853515625]","[1.9117969274520874, 2.5490622520446777]",0.9190281769808601
326174,4,"[313.5899963378906, 304.44500732421875]","[0.4121719002723694, 0.5495625138282776]",0.6460768984896796
326174,3,"[298.125, 288.385009765625]","[0.6147656440734863, 0.8196874856948853]",0.7266309522092342
326174,5,"[116.43499755859375, 308.0450134277344]","[0.8895468711853027, 1.1860624551773071]",0.8165675296502954
326174,6,"[223.38499450683594, 340.7200012207031]","[0.5431874990463257, 0.7242500185966492]",0.8228085304007811
326174,2,"[178.55999755859375, 313.92498779296875]","[0.870046854019165, 1.1600624322891235]",0.8434248233542723
326174,1,"[554.125, 318.9700012207031]","[0.8116874694824219, 1.0822499990463257]",0.8447792985860039
326174,0,"[403.45001220703125, 314.2900085449219]","[0.8448749780654907, 1.1265000104904175]",0.8745883598047144
326248,2,"[144.30999755859375, 43.869998931884766]","[0.3865312337875366, 0.515375018119812]",0.795744331444011
326248,3,"[42.20000076293945, 272.4949951171875]","[0.8543906211853027, 1.1391875743865967]",0.8041688554427203
326248,5,"[604.9600219726562, 38.525001525878906]","[0.3611719012260437, 0.4815624952316284]",0.8047589344136855
326248,4,"[191.4149932861328, 49.36000061035156]","[0.45740628242492676, 0.609874963760376]",0.8161171148805058
326248,7,"[560.14501953125, 39.97999954223633]","[0.3748124837875366, 0.499750018119812]",0.8164697289466858
326248,0,"[436.81500244140625, 120.44000244140625]","[0.4217812418937683, 0.562375009059906]",0.8476293647990507
326248,1,"[296.94000244140625, 101.20999908447266]","[0.46265625953674316, 0.6168749928474426]",0.8487620318637175
